PWO_J38_before	
608.5	71.29891205
608	71.30222321
607.5	71.2613678
607	71.24071503
606.5	71.22964478
606	71.19747162
605.5	71.18528748
605	71.17320251
604.5	71.14300537
604	71.12155914
603.5	71.0994339
603	71.08596039
602.5	71.04319763
602	71.02405548
601.5	70.98744202
601	70.94515991
600.5	70.93106842
600	70.89763641
599.5	70.87256622
599	70.8404007
598.5	70.79394531
598	70.78262329
597.5	70.71273804
597	70.69474792
596.5	70.65203857
596	70.61732483
595.5	70.55039978
595	70.4992218
594.5	70.48266602
594	70.41593933
593.5	70.36930847
593	70.32588959
592.5	70.28128815
592	70.21930695
591.5	70.17511749
591	70.14125824
590.5	70.08531952
590	70.01701355
589.5	69.98004913
589	69.92894745
588.5	69.88869476
588	69.83821106
587.5	69.80712128
587	69.72013855
586.5	69.69618988
586	69.61302948
585.5	69.58577728
585	69.55332184
584.5	69.49847412
584	69.43480682
583.5	69.39870453
583	69.33524323
582.5	69.32291412
582	69.2703476
581.5	69.22183228
581	69.17053986
580.5	69.13426208
580	69.07123566
579.5	69.03801727
579	68.99047852
578.5	68.96727753
578	68.9302063
577.5	68.89250183
577	68.82696533
576.5	68.78804779
576	68.74053192
575.5	68.73728943
575	68.68397522
574.5	68.64337158
574	68.61870575
573.5	68.54793549
573	68.53063202
572.5	68.4871521
572	68.46573639
571.5	68.4296875
571	68.41249084
570.5	68.38399506
570	68.35357666
569.5	68.29011536
569	68.26173401
568.5	68.27354431
568	68.19246674
567.5	68.19369507
567	68.17510223
566.5	68.13235474
566	68.09692383
565.5	68.06847382
565	68.03302765
564.5	68.07234955
564	68.01670837
563.5	68.00017548
563	67.97210693
562.5	67.93313599
562	67.91729736
561.5	67.87966919
561	67.89672089
560.5	67.86527252
560	67.84647369
559.5	67.79812622
559	67.78022766
558.5	67.74465942
558	67.74153137
557.5	67.73081207
557	67.69447327
556.5	67.66714478
556	67.63620758
555.5	67.62268829
555	67.59767151
554.5	67.57323456
554	67.53419495
553.5	67.51825714
553	67.50901794
552.5	67.47762299
552	67.44683075
551.5	67.43215179
551	67.39920044
550.5	67.36340332
550	67.36118317
549.5	67.33108521
549	67.28778839
548.5	67.28456116
548	67.259758
547.5	67.25107574
547	67.2208786
546.5	67.19181824
546	67.16612244
545.5	67.12516785
545	67.11691284
544.5	67.09699249
544	67.08721161
543.5	67.06218719
543	67.04303741
542.5	67.00682831
542	67.00037384
541.5	66.99563599
541	66.94524384
540.5	66.95544434
540	66.9315033
539.5	66.89849091
539	66.89418793
538.5	66.86086273
538	66.84476471
537.5	66.84632111
537	66.80116272
536.5	66.79191589
536	66.73761749
535.5	66.71852112
535	66.71088409
534.5	66.68887329
534	66.66138458
533.5	66.63465881
533	66.62050629
532.5	66.58519745
532	66.55362701
531.5	66.5539093
531	66.52750397
530.5	66.48040771
530	66.47663116
529.5	66.42398834
529	66.43312073
528.5	66.38124847
528	66.36685181
527.5	66.32904816
527	66.32408142
526.5	66.30552673
526	66.26551819
525.5	66.23947906
525	66.20233917
524.5	66.19966125
524	66.18648529
523.5	66.12252045
523	66.11080933
522.5	66.07901001
522	66.04239655
521.5	66.02256012
521	65.9708252
520.5	65.96910095
520	65.96003723
519.5	65.93669128
519	65.89227295
518.5	65.87573242
518	65.84753418
517.5	65.79599762
517	65.7472229
516.5	65.76934814
516	65.7263031
515.5	65.69338989
515	65.6574173
514.5	65.65116882
514	65.63599396
513.5	65.58271027
513	65.54975891
512.5	65.50463104
512	65.4858551
511.5	65.47795868
511	65.44757843
510.5	65.42275238
510	65.38071442
509.5	65.34899139
509	65.29787445
508.5	65.2868042
508	65.26509094
507.5	65.23712921
507	65.20983124
506.5	65.15409088
506	65.14365387
505.5	65.10741425
505	65.08080292
504.5	65.0426712
504	65.0083313
503.5	64.97275543
503	64.94480133
502.5	64.93443298
502	64.87501526
501.5	64.87467957
501	64.83003235
500.5	64.81973267
500	64.75795746
499.5	64.73719025
499	64.7066803
498.5	64.68414307
498	64.62457275
497.5	64.59147644
497	64.56943512
496.5	64.55158997
496	64.4807663
495.5	64.46459198
495	64.4352951
494.5	64.40110779
494	64.4189682
493.5	64.35332489
493	64.31649017
492.5	64.26555634
492	64.21657562
491.5	64.19551086
491	64.18730927
490.5	64.12207031
490	64.1259079
489.5	64.06139374
489	64.04972839
488.5	64.01399994
488	63.9785347
487.5	63.94239044
487	63.90134048
486.5	63.85442734
486	63.82443237
485.5	63.77671814
485	63.76105118
484.5	63.74381638
484	63.68340302
483.5	63.65991211
483	63.5971489
482.5	63.57892227
482	63.59254837
481.5	63.52101135
481	63.48862457
480.5	63.4552536
480	63.41207504
479.5	63.3663063
479	63.34661865
478.5	63.30508041
478	63.26682663
477.5	63.22349167
477	63.18637848
476.5	63.14966583
476	63.12288666
475.5	63.08647919
475	63.03910065
474.5	62.98600388
474	62.95853806
473.5	62.9239006
473	62.91992188
472.5	62.86333084
472	62.81051636
471.5	62.77477264
471	62.73524857
470.5	62.71477509
470	62.66592026
469.5	62.63049316
469	62.60984421
468.5	62.54766083
468	62.50809479
467.5	62.46279907
467	62.44463348
466.5	62.40392303
466	62.35033798
465.5	62.31793594
465	62.28811264
464.5	62.23514175
464	62.20002747
463.5	62.1751976
463	62.15010834
462.5	62.11114502
462	62.04053116
461.5	62.00743866
461	61.98240662
460.5	61.91518402
460	61.89631271
459.5	61.85585785
459	61.79262543
458.5	61.77341461
458	61.72729111
457.5	61.70552826
457	61.65077591
456.5	61.60422516
456	61.59002686
455.5	61.50311279
455	61.47731018
454.5	61.44374466
454	61.40522385
453.5	61.35674667
453	61.30366898
452.5	61.27453995
452	61.24320221
451.5	61.17556
451	61.1459198
450.5	61.10209656
450	61.06615829
449.5	61.00829697
449	60.95872498
448.5	60.90871811
448	60.88169861
447.5	60.85555649
447	60.78364944
446.5	60.76104736
446	60.70243835
445.5	60.6506691
445	60.60949707
444.5	60.55146408
444	60.49031448
443.5	60.42963409
443	60.41484451
442.5	60.375
442	60.31844711
441.5	60.25806808
441	60.20484543
440.5	60.18435287
440	60.11122513
439.5	60.06162643
439	59.99107361
438.5	59.95132828
438	59.89894867
437.5	59.86970139
437	59.81422806
436.5	59.73637009
436	59.71974182
435.5	59.6490097
435	59.58340073
434.5	59.48491669
434	59.43229675
433.5	59.39602661
433	59.3504715
432.5	59.33726883
432	59.27378082
431.5	59.21889496
431	59.13813782
430.5	59.09463882
430	59.02873993
429.5	58.95625305
429	58.90631866
428.5	58.83687592
428	58.77286148
427.5	58.73749924
427	58.669384
426.5	58.6204834
426	58.53293991
425.5	58.47673416
425	58.41691971
424.5	58.34822845
424	58.29422379
423.5	58.2470665
423	58.17607498
422.5	58.07738495
422	57.99803162
421.5	57.93028641
421	57.86639404
420.5	57.81147003
420	57.73690414
419.5	57.6566925
419	57.58076859
418.5	57.49597549
418	57.42528915
417.5	57.33750534
417	57.28014755
416.5	57.21137619
416	57.14179993
415.5	57.06337738
415	56.94226074
414.5	56.88102341
414	56.80355835
413.5	56.7565155
413	56.6568718
412.5	56.55918121
412	56.47873306
411.5	56.40935898
411	56.31362152
410.5	56.22667694
410	56.15122223
409.5	56.03571701
409	55.96244812
408.5	55.90658951
408	55.79685974
407.5	55.68374252
407	55.60383224
406.5	55.52994537
406	55.4412117
405.5	55.31531525
405	55.24863434
404.5	55.1549263
404	55.02687836
403.5	54.95979691
403	54.88785934
402.5	54.71543121
402	54.64510345
401.5	54.51942825
401	54.44864655
400.5	54.30275345
400	54.21414185
399.5	54.11429977
399	54.00149918
398.5	53.91363525
398	53.80036163
397.5	53.70422745
397	53.55852127
396.5	53.47140503
396	53.34566879
395.5	53.22253036
395	53.07826233
394.5	52.9946022
394	52.85580826
393.5	52.74469757
393	52.59744644
392.5	52.49526978
392	52.35644531
391.5	52.21592331
391	52.09953308
390.5	51.96138763
390	51.84104538
389.5	51.67918396
389	51.57396317
388.5	51.42847443
388	51.28983307
387.5	51.15248108
387	51.0226593
386.5	50.85654831
386	50.72917938
385.5	50.56788254
385	50.41753006
384.5	50.25640869
384	50.07476044
383.5	49.93229294
383	49.76977158
382.5	49.64024353
382	49.4606514
381.5	49.29634476
381	49.14450836
380.5	48.95449066
380	48.75878906
379.5	48.60147095
379	48.39663315
378.5	48.23394012
378	48.01233292
377.5	47.83793259
377	47.6145134
376.5	47.38531876
376	47.20667267
375.5	46.98781204
375	46.72688675
374.5	46.49552917
374	46.23944855
373.5	45.94969559
373	45.68128204
372.5	45.43690109
372	45.10285568
371.5	44.82364273
371	44.50383377
370.5	44.14981461
370	43.79634094
369.5	43.43920898
369	43.02471542
368.5	42.59864426
368	42.17333984
367.5	41.69016647
367	41.24734497
366.5	40.70804596
366	40.17715454
365.5	39.63121414
365	38.96812057
364.5	38.36458206
364	37.69662857
363.5	36.9809494
363	36.24764252
362.5	35.43357849
362	34.61755371
361.5	33.78074646
361	32.85281754
360.5	31.91046333
360	30.94088364
359.5	29.92525101
359	28.85293388
358.5	27.759161
358	26.6023941
357.5	25.4607048
357	24.24135399
356.5	23.03504372
356	21.76810265
355.5	20.48421669
355	19.20744133
354.5	17.93095589
354	16.61144829
353.5	15.32711697
353	14.08328438
352.5	12.80936146
352	11.59744167
351.5	10.42269802
351	9.269099236
350.5	8.211159706
350	7.188715935
349.5	6.243754864
349	5.362520695
348.5	4.554629326
348	3.833178043
347.5	3.178052187
347	2.601970434
346.5	2.111715317
346	1.679083705
345.5	1.3187356
345	1.019467354
344.5	0.7714309692
344	0.567007184
343.5	0.4156037569
343	0.2916677296
342.5	0.2022209316
342	0.1368056089
341.5	0.0874737427
341	0.0533760749
340.5	0.0313977115
340	0.015674552
339.5	0.0052310154
339	0.0009045925
338.5	-0.0038357873
338	-0.0065262918
337.5	-0.0060749282
337	-0.0074732546
336.5	-0.0088810399
336	-0.0087557193
335.5	-0.012223294
335	-0.009144525
334.5	-0.0093967794
334	-0.0083253458
333.5	-0.0087946644
333	-0.0079168156
332.5	-0.0098431753
332	-0.0089725833
331.5	-0.01345139
331	-0.0109278373
330.5	-0.0064292001
330	-0.0075040464
329.5	-0.0092561776
329	-0.0062829386
328.5	-0.0082710078
328	-0.0091514597
327.5	-0.0079663973
327	-0.0079323659
326.5	-0.0059078583
326	-0.0072853072
325.5	-0.0092302337
325	-0.0080740619
